"","ESD.CODE","STATE","PHASE","PHASE.NAME","FUNCTIONAL","SYMBOL","Lower","Upper","YMBOL"
"867","R036XY114CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","GRASS","ELEL5","1","25","ELEL5"
"868","R036XY114CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","GRASS","HECOC8","1","25","HECOC8"
"869","R036XY114CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","GRASS","KOMA","1","25","KOMA"
"870","R036XY114CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","GRASS","PASM","1","25","PASM"
"871","R036XY114CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","GRASS","POFE","1","25","POFE"
"872","R036XY114CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","GRASS","POSE","1","25","POSE"
"873","R036XY114CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","GRASS","SPCR","1","25","SPCR"
"874","R036XY114CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","GRASS","ACHY","1","25","ACHY"
"875","R036XY114CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","GRASS","LESA4","0","5","LESA4"
"876","R036XY114CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","GRASS","BOGR2","0","5","BOGR2"
"877","R036XY114CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","GRASS","CAGE2","0","5","CAGE2"
"878","R036XY114CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","FORB","ARLU","0","5","ARLU"
"879","R036XY114CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","FORB","BASA3","0","5","BASA3"
"880","R036XY114CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","FORB","CRFE3","0","5","CRFE3"
"881","R036XY114CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","FORB","ERDE6","0","5","ERDE6"
"882","R036XY114CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","FORB","ERST4","0","5","ERST4"
"883","R036XY114CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","FORB","ERUM","0","5","ERUM"
"884","R036XY114CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","FORB","HEVI4","0","5","HEVI4"
"885","R036XY114CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","FORB","IPAGA3","0","5","IPAGA3"
"886","R036XY114CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","FORB","OXYTR","0","5","OXYTR"
"887","R036XY114CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","FORB","PECA4","0","5","PECA4"
"888","R036XY114CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","FORB","PEPU7","0","5","PEPU7"
"889","R036XY114CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","FORB","PEST2","0","5","PEST2"
"890","R036XY114CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","FORB","PHHO","0","5","PHHO"
"891","R036XY114CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","FORB","PHLO2","0","5","PHLO2"
"892","R036XY114CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","FORB","SPCO","0","5","SPCO"
"893","R036XY114CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","FORB","STAC","0","5","STAC"
"894","R036XY114CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","SHRUB","ARNO4","1","15","ARNO4"
"895","R036XY114CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","SHRUB","ARTRW8","0","15","ARTRW8"
"896","R036XY114CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","SHRUB","CEMO2","1","15","CEMO2"
"897","R036XY114CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","SHRUB","CHVIV4","1","15","CHVIV4"
"898","R036XY114CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","SHRUB","OPPO","1","15","OPPO"
"899","R036XY114CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","SHRUB","AMUT","1","15","AMUT"
"900","R036XY114CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","SHRUB","QUGA","1","15","QUGA"
"901","R036XY114CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","SHRUB","RICE","0","5","RICE"
"902","R036XY114CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","SHRUB","SYOR2","0","5","SYOR2"
"903","R036XY114CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","SHRUB","YUGL","0","5","YUGL"
"904","R036XY114CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","SHRUB","ARFR4","0","5","ARFR4"
"905","R036XY114CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","SHRUB","PERA4","0","5","PERA4"
"906","R036XY114CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","SHRUB","PUTR2","0","5","PUTR2"
"907","R036XY114CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","SHRUB","ARTRV","0","5","ARTRV"
"908","R036XY114CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","TREE","PIED","60","350","PIED"
"909","R036XY114CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","TREE","JUOS","20","200","JUOS"
"910","R036XY114CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","PASM","90","180","PASM"
"911","R036XY114CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","ACHY","90","135","ACHY"
"912","R036XY114CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","POSE","90","135","POSE"
"913","R036XY114CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","PSSPS","90","135","PSSPS"
"914","R036XY114CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","SPCR","45","90","SPCR"
"915","R036XY114CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","ELEL5","45","90","ELEL5"
"916","R036XY114CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","POFE","45","90","POFE"
"917","R036XY114CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","KOMA","45","90","KOMA"
"918","R036XY114CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","LESA4","10","45","LESA4"
"919","R036XY114CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","BOGR2","10","45","BOGR2"
"920","R036XY114CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","CAGE2","10","45","CAGE2"
"921","R036XY114CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","HECOC8","5","35","HECOC8"
"922","R036XY114CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","FORB","ARLU","10","25","ARLU"
"923","R036XY114CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","FORB","BASA3","10","25","BASA3"
"924","R036XY114CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","FORB","CRFE3","10","25","CRFE3"
"925","R036XY114CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","FORB","ERDE6","10","25","ERDE6"
"926","R036XY114CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","FORB","ERST4","10","25","ERST4"
"927","R036XY114CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","FORB","ERUM","10","25","ERUM"
"928","R036XY114CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","FORB","HEVI4","10","25","HEVI4"
"929","R036XY114CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","FORB","IPAGA3","10","25","IPAGA3"
"930","R036XY114CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","FORB","OXYTR","10","25","OXYTR"
"931","R036XY114CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","FORB","PECA4","10","25","PECA4"
"932","R036XY114CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","FORB","PEPU7","10","25","PEPU7"
"933","R036XY114CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","FORB","PEST2","10","25","PEST2"
"934","R036XY114CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","FORB","PHHO","10","25","PHHO"
"935","R036XY114CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","FORB","PHLO2","10","25","PHLO2"
"936","R036XY114CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","FORB","SPCO","10","25","SPCO"
"937","R036XY114CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","FORB","STAC","10","25","STAC"
"938","R036XY114CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","ARTRW8","40","100","ARTRW8"
"939","R036XY114CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","CEMO2","5","50","CEMO2"
"940","R036XY114CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","CHVIV4","5","50","CHVIV4"
"941","R036XY114CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","OPPO","5","50","OPPO"
"942","R036XY114CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","AMUT","5","50","AMUT"
"943","R036XY114CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","QUGA","5","50","QUGA"
"944","R036XY114CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","ARNO4","5","50","ARNO4"
"945","R036XY114CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","ARTRV","5","30","ARTRV"
"946","R036XY114CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","RICE","5","30","RICE"
"947","R036XY114CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","SYOR2","5","30","SYOR2"
"948","R036XY114CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","YUGL","5","30","YUGL"
"949","R036XY114CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","ARFR4","5","30","ARFR4"
"950","R036XY114CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","PERA4","5","30","PERA4"
"951","R036XY114CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","PUTR2","5","30","PUTR2"
"952","R036XY114CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","TREE","PIED","10","150","PIED"
"953","R036XY114CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","TREE","JUOS","5","100","JUOS"
"954","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","POFE","400","600","POFE"
"955","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","HECO26","10","100","HECO26"
"956","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","ACHY","10","100","ACHY"
"957","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","ELEL5","5","50","ELEL5"
"958","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","PG","0","50","2GP"
"959","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","KOMA","0","20","KOMA"
"960","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","PASM","150","450","PASM"
"961","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","BOGR2","0","15","BOGR2"
"962","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","PLJA","0","15","PLJA"
"963","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","LUPIN","5","35","LUPIN"
"964","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","ERIGE2","5","35","ERIGE2"
"965","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","ERRA3","5","25","ERRA3"
"966","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","ASTRA","5","25","ASTRA"
"967","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","PENST","5","25","PENST"
"968","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","PF","5","25","2FP"
"969","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","ALLIU","0","15","ALLIU"
"970","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","ASTER","0","15","ASTER"
"971","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","COUM","0","15","COUM"
"972","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","HYMEN7","0","15","HYMEN7"
"973","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","PEPU7","0","15","PEPU7"
"974","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","SENEC","0","15","SENEC"
"975","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","PHHO","0","10","PHHO"
"976","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","ERIOG","0","10","ERIOG"
"977","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","SHRUB","ARTRW8","125","275","ARTRW8"
"978","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","SHRUB","CHVI8","10","50","CHVI8"
"979","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","SHRUB","GUSA2","5","35","GUSA2"
"980","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","SHRUB","PERA4","0","10","PERA4"
"981","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","SHRUB","TECA2","0","10","TECA2"
"982","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","SHRUB","ERPAP10","0","10","ERPAP10"
"983","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","SHRUB","CEMO2","0","25","CEMO2"
"984","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","SHRUB","PUTR2","0","25","PUTR2"
"985","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","SHRUB","QUGA","0","15","QUGA"
"986","R036XY284CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","SHRUB","OPPO","0","10","OPPO"
"987","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","PASM","80","160","PASM"
"988","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","ACHY","40","80","ACHY"
"989","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","PLJA","30","60","PLJA"
"990","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","POSE","10","30","POSE"
"991","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","ELEL5","15","30","ELEL5"
"992","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","HECO26","10","30","HECO26"
"993","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","KOMA","10","30","KOMA"
"994","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","LESAS","0","15","LESAS"
"995","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","BOGR2","0","15","BOGR2"
"996","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","POFE","0","15","POFE"
"997","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","FORB","SPCO","5","15","SPCO"
"998","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","FORB","STAC","5","10","STAC"
"999","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","FORB","ARLU","5","10","ARLU"
"1000","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","FORB","COWR2","0","10","COWR2"
"1001","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","FORB","CRYPT","0","10","CRYPT"
"1002","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","FORB","ERIGE2","0","10","ERIGE2"
"1003","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","FORB","ERIOG","5","10","ERIOG"
"1004","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","FORB","OECA10","0","10","OECA10"
"1005","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","FORB","PENST","5","10","PENST"
"1006","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","FORB","PHLO2","5","10","PHLO2"
"1007","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","ARNO4","40","80","ARNO4"
"1008","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","ARTRW8","40","80","ARTRW8"
"1009","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","QUGA","0","50","QUGA"
"1010","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","GUSA2","0","30","GUSA2"
"1011","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","CHVI8","15","30","CHVI8"
"1012","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","AMUT","15","30","AMUT"
"1013","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","ARFR4","15","30","ARFR4"
"1014","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","CEMO2","10","25","CEMO2"
"1015","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","PUTR2","5","20","PUTR2"
"1016","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","OPPO","0","15","OPPO"
"1017","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","EPVI","0","5","EPVI"
"1018","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","TREE","JUOS","50","100","JUOS"
"1019","R036XY287CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","TREE","PIED","50","100","PIED"
"1020","R036XY326CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","HECO26","80","200","HECO26"
"1021","R036XY326CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","LESAS","40","80","LESAS"
"1022","R036XY326CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","PLJA","40","80","PLJA"
"1023","R036XY326CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","ACHY","40","80","ACHY"
"1024","R036XY326CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","BOGR2","40","80","BOGR2"
"1025","R036XY326CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","ELLA3","40","80","ELLA3"
"1026","R036XY326CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","ELEL5","20","40","ELEL5"
"1027","R036XY326CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","ARPU9","15","40","ARPU9"
"1028","R036XY326CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","POSE","15","40","POSE"
"1029","R036XY326CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","SPCR","15","40","SPCR"
"1030","R036XY326CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","PG","0","25","2GP"
"1031","R036XY326CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","VUOC","0","10","VUOC"
"1032","R036XY326CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","SPCO","5","25","SPCO"
"1033","R036XY326CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","PF","0","25","2FP"
"1034","R036XY326CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","ARDR4","5","25","ARDR4"
"1035","R036XY326CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","CRFL5","0","15","CRFL5"
"1036","R036XY326CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","LYGR","0","16","LYGR"
"1037","R036XY326CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","PHHO","0","17","PHHO"
"1038","R036XY326CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","PLPA2","0","18","PLPA2"
"1039","R036XY326CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","ANMI3","0","19","ANMI3"
"1040","R036XY326CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","SHRUB","ARTRW8","80","120","ARTRW8"
"1041","R036XY326CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","SHRUB","ATCA2","40","60","ATCA2"
"1042","R036XY326CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","SHRUB","ATCO","30","60","ATCO"
"1043","R036XY326CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","SHRUB","CHVI8","15","40","CHVI8"
"1044","R036XY326CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","SHRUB","KRLA2","15","40","KRLA2"
"1045","R036XY326CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","SHRUB","SH","0","25","2SHRUB"
"1046","R036XY326CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","SHRUB","OPPO","8","20","OPPO"
"1047","R036XY326CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","SHRUB","GUSA2","8","20","GUSA2"
"1048","R035XY413CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH-GRASS","GRASS","PASM","300","500","PASM"
"1049","R035XY413CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH-GRASS","GRASS","POFE","200","350","POFE"
"1050","R035XY413CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH-GRASS","GRASS","ACHY","50","150","ACHY"
"1051","R035XY413CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH-GRASS","GRASS","PLJA","0","75","PLJA"
"1052","R035XY413CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH-GRASS","GRASS","ELEL5","0","75","ELEL5"
"1053","R035XY413CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH-GRASS","GRASS","HENE5","0","50","HENE5"
"1054","R035XY413CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH-GRASS","GRASS","HOJU","0","51","HOJU"
"1055","R035XY413CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH-GRASS","GRASS","JUTE","0","52","JUTE"
"1056","R035XY413CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH-GRASS","GRASS","KOMA","0","53","KOMA"
"1057","R035XY413CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH-GRASS","GRASS","BOGR2","0","54","BOGR2"
"1058","R035XY413CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH-GRASS","GRASS","SPAI","0","55","SPAI"
"1059","R035XY413CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH-GRASS","FORB","SPCO","10","50","SPCO"
"1060","R035XY413CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH-GRASS","FORB","PF","0","40","2FP"
"1061","R035XY413CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH-GRASS","FORB","ARDR4","0","40","ARDR4"
"1062","R035XY413CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH-GRASS","FORB","ARLU","0","40","ARLU"
"1063","R035XY413CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH-GRASS","FORB","CAAND","0","40","CAAND"
"1064","R035XY413CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH-GRASS","FORB","CHFE3","0","40","CHFE3"
"1065","R035XY413CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH-GRASS","FORB","ERIN4","0","40","ERIN4"
"1066","R035XY413CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH-GRASS","FORB","HEVI4","0","40","HEVI4"
"1067","R035XY413CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH-GRASS","FORB","IPAG","0","40","IPAG"
"1068","R035XY413CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH-GRASS","FORB","PANEM","10","30","PANEM"
